uuid,barcode
868279d8-ff15-4272-aaca-bd922dfbff0b,TCGA-EW-A1J1-01A-11D-A13J-01
48383c15-8655-4fe1-b571-6fdcb650c398,TCGA-GM-A5PX-10A-01D-A89D-36
578022ab-5178-4440-8996-73e8826dd74d,TCGA-GM-A5PX-01A-12R-A28M-07
7235fd65-e9cb-45f1-ac78-cad80823325e,TCGA-AR-A1AR-01A-31R-A137-07
782f21ca-427b-4358-a6a1-31586388d0b4,TCGA-BH-A0BP-10A-01D-A890-36
89ece3f8-e2db-4ed6-b5b8-dd4df34d6224,TCGA-AC-A23G-01A-11R-A213-07
d240cdef-e1a3-481f-a0d5-895d7cc5cabd,TCGA-AO-A1KO-01A-31R-A13Q-07
4ebc8e02-a65a-4320-9d40-d49a4c8dc13d,TCGA-AR-A0TZ-01A-12D-A087-01
e4b69bca-8615-4409-99b7-f0255005cf76,TCGA-A1-A0SE-10A-03D-A893-36
50e8fce6-5775-41d6-bcaa-73773db999e2,TCGA-AO-A03P-01A-11R-A00Z-07
4af2ea24-60fe-4fc1-858b-68ed98855082,TCGA-LL-A5YM-01A-11R-A28M-07
c89590e8-8b74-4c05-a022-e21eab5cffdd,TCGA-A7-A0DB-01C-02R-A277-07
46376721-49ae-4b62-8703-d10bf26523db,TCGA-BH-A0C1-01B-11D-A12A-01
243a8172-8551-489b-8df9-450c7404acae,TCGA-A2-A3XS-10A-01D-A89C-36
b0fc63c9-c4aa-4206-8636-47245f510cff,TCGA-BH-A0AW-01A-11R-A056-07
22d20c3d-51fa-42a8-ad31-9e93b189d156,TCGA-B6-A0X4-01A-11D-A893-36
e5e85a85-7fd5-45c8-b5fb-90c8edebe15e,TCGA-A8-A07B-01A-11D-A011-01
bf694474-2fa5-455d-b154-ca9540e694fc,TCGA-AN-A03X-10A-01D-A012-01
1d27fb84-49aa-4414-928e-e0497b77f0f9,TCGA-E2-A152-10A-01D-A895-36
2247830a-a8dd-49dc-a3a1-eee9815a64e1,TCGA-AC-A2QI-10A-01D-A19X-01
3cbe0855-d28d-4052-9e37-26c592200d11,TCGA-A2-A25F-10A-01D-A89A-36
1ddad402-0f67-4b62-a687-a8ba32450830,TCGA-GM-A2DC-01A-11D-A18N-01
080fd92d-73ed-4b0d-bdee-d850b2100cf3,TCGA-E9-A1RH-01A-21D-A166-01
12b68e56-a83f-4b65-bb66-59e8522acbc9,TCGA-A8-A09Z-01A-11R-A00Z-07
87c8205d-81da-4439-ac96-2ed7b233fd84,TCGA-BH-A0DS-01A-11D-A891-36
2ab4e410-39ef-46fb-8dce-e7115eaae79a,TCGA-B6-A0RI-10A-01D-A059-01
2c2ae506-e2ed-48b8-ade7-38e729e03df0,TCGA-AQ-A1H3-01A-31D-A13J-01
1e328353-bbd6-44d0-bfaf-8caf84e89b5c,TCGA-A2-A0D0-01A-11D-A890-36
3bc9d1c0-b57f-44b5-8624-b3ee99aeafe4,TCGA-AO-A03R-01A-21R-A034-07
c4349852-0c34-4fe4-8bd6-60e1115fba05,TCGA-E2-A14O-01A-31D-A895-36
469d4d73-b37f-459c-866d-3c9c66e6e0be,TCGA-A8-A09G-10A-01D-A012-01
42a2a9c1-0787-4b9d-98d3-c4fe34b1dec8,TCGA-A8-A0A1-10A-01D-A012-01
a930c017-565f-49ad-893a-37cc394c269d,TCGA-BH-A1FR-11B-42R-A13Q-07
42e2c1a3-ca0e-4b23-9f5c-1d28651b6ede,TCGA-A2-A3XZ-10A-01D-A238-01
7b00bd2a-3a84-4e3c-8077-33f3591f56db,TCGA-C8-A26W-10A-01D-A16C-01
fd02523d-edd3-4874-ba2f-8b1cb0056c11,TCGA-D8-A147-10A-01D-A113-01
1f0969f2-67b7-4aea-bcb3-d0d1710071d4,TCGA-PE-A5DE-10A-01D-A27O-01
9db23f57-38c2-4b40-98cf-832003224f3c,TCGA-A2-A0CW-01A-21D-A890-36
5b48d031-ebb1-407d-b4a7-b22b058299db,TCGA-A8-A08R-01A-11D-A036-01
e73ffa4f-6a29-448d-be0d-71138f7606a1,TCGA-E2-A14X-10A-01D-A113-01
c9aef073-0e0e-4dd9-82b5-fa9da0cabba4,TCGA-A2-A1FZ-10A-01D-A14F-01
7d628236-1055-4c01-af83-bd14d839cb90,TCGA-A2-A0CT-01A-31D-A059-01
8357c2f3-b353-4787-8adb-da5041b85f9a,TCGA-A8-A08R-10A-01D-A037-01
a473f47f-d4bf-48dc-85c4-6ffdf7234c29,TCGA-A8-A092-10A-01D-A88Z-36
3ab9e6b3-7b3b-4ce3-a121-1df75b5ad61f,TCGA-E9-A1N5-10A-01D-A14F-01
e0f9c382-bb68-4477-8eba-40bd7d36e553,TCGA-E9-A1N5-01A-11D-A14F-01
9346e921-5a40-4027-9cb6-418625af13b6,TCGA-AO-A0JJ-10A-01D-A892-36
80c3e656-26e4-4b45-acce-fac1a0c09d28,TCGA-B6-A40B-01A-11R-A239-07
6421e3fa-eb8a-425d-a80d-c1fd98562975,TCGA-D8-A1JE-10A-01D-A897-36
0570daa3-24bb-45ef-9905-88334d04e04d,TCGA-EW-A1OY-10A-01D-A141-01
1195ec76-e05c-42e1-9553-49d6e2501130,TCGA-BH-A0B8-10A-01D-A059-01
a260d9e5-d88e-44eb-8431-4266c1baf68a,TCGA-AC-A2QJ-01A-12R-A19W-07
e35919bd-48fa-469c-9d4c-374b33b2d9e0,TCGA-A2-A0CU-01A-12D-A036-01
bc684765-b8ba-43eb-99d6-58b344234a65,TCGA-5T-A9QA-01A-11D-A41E-01
089d2698-1c0e-4181-b3d4-41e0335bc0d7,TCGA-AC-A23C-10A-01D-A166-01
385ddd6f-c126-4c4f-acde-1ef2d74d3639,TCGA-A8-A08F-01A-11R-A00Z-07
e12f17ae-dc1f-4e91-93bd-b827ad276dde,TCGA-AO-A0JI-01A-21R-A056-07
98ca3aa5-f509-4e55-a184-12e44c8c8464,TCGA-C8-A1HO-01A-11R-A13Q-07
eedfb6fb-3db6-4eae-8c6c-8b6722ae72b6,TCGA-BH-A1EN-01A-11R-A13Q-07
0e62a6d0-87a7-4efc-922f-753328694458,TCGA-E2-A1B1-01A-21R-A12P-07
18022491-5c13-4a17-aed9-ea85e1088267,TCGA-D8-A1X8-01A-11R-A14M-07
c2515ef2-5cfc-4cc2-9541-ae072616d361,TCGA-AQ-A0Y5-01A-11R-A14M-07
cd002ab8-a52b-4d20-9089-11b3e1dbaeb7,TCGA-E2-A572-01A-13R-A31O-07
e173c170-b7c6-4aa9-9f34-33cd02702d75,TCGA-AO-A128-01A-11R-A10J-07
406cb497-badd-4bbe-be62-e1dac7b49180,TCGA-LD-A9QF-01A-32R-A41B-07
1873c44d-4dcb-41d3-8c3c-dec38f7ac3d1,TCGA-OL-A97C-01A-32R-A41B-07
cba08218-0a7b-4425-8776-b240fac9b6cf,TCGA-AR-A5QM-01A-11R-A27Q-07
216378aa-8619-43fb-8a23-7db2fd71b441,TCGA-BH-A18V-06A-11R-A213-07
839a4656-f2ce-4460-858a-8e6b314695ef,TCGA-D8-A146-01A-31R-A115-07
4a5803a6-942a-4992-8b9d-29e1091b10f6,TCGA-EW-A6SD-01A-12R-A33J-07
1051db4c-40a5-4a98-a239-d96c986aa349,TCGA-B6-A0I6-01A-11R-A034-07
83eeba96-e3dc-44a3-846c-43dcc2ff9806,TCGA-AO-A0JL-01A-11R-A056-07
50260fba-c435-480a-9bb8-f2839ba499a4,TCGA-A7-A13E-11A-61R-A12P-07
65264188-23f8-4214-a45a-574f47471bb3,TCGA-AC-A8OR-01A-21R-A41B-07
8c884351-1c8b-47ff-8bef-1a4f25f645fb,TCGA-BH-A0AU-01A-11R-A12P-07
e267a6fb-3d15-4658-b464-25438bd41330,TCGA-BH-A28O-01A-11R-A22K-07
c38adc46-f0f2-4c71-91b6-da2159dcb190,TCGA-AR-A0TW-01A-11R-A084-07
86d52d54-1b0d-40b1-99ce-82b4e345acb8,TCGA-A8-A084-01A-21R-A00Z-07
64bfe46f-8152-4c70-b69d-ea412a4dfcff,TCGA-A2-A0D2-01A-21R-A034-07
5461f36b-c2a2-4a6a-8b17-444c143655fc,TCGA-BH-A0C3-01A-21R-A12P-07
c9ff3787-de6e-4535-be34-6425ccf9079f,TCGA-E2-A1IN-01A-11R-A13Q-07
5039a492-4dc7-4191-9edd-187cb181da2d,TCGA-D8-A1JB-01A-11R-A13Q-07
ec2687cf-9496-4232-9a96-41b935d6ffb3,TCGA-OL-A66H-01A-11R-A29R-07
fd4bd1de-fc4a-42bc-aca5-5ac16ec14118,TCGA-A2-A25C-01A-11R-A169-07
9ce03552-f5ab-4a46-bce9-20215b7eb1e6,TCGA-E2-A158-10A-01D-A12A-01
c1722d47-fc18-40d8-ae8e-0e2c4545092d,TCGA-A8-A0AD-01A-11D-A059-01
9cce4138-fbc5-4d14-81c0-2bb9d5971a8b,TCGA-E2-A3DX-01A-21D-A89B-36
dd1287ff-9b38-4b1b-9ef9-8349a6bff731,TCGA-A2-A0T4-01A-31D-A087-01
a1a6d1dd-a1c6-4c5c-b54d-42de80680bc3,TCGA-5L-AAT0-01A-12R-A41B-07
d9417820-8563-46a6-91ae-d0a57ce44df3,TCGA-AR-A256-10A-01D-A166-01
5591b4f4-ba18-4007-856f-a2fe1f99fa5d,TCGA-EW-A2FS-10A-01D-A17C-01
6d17023b-03fd-4e66-9c7e-72395f09e87f,TCGA-AC-A3YJ-01A-11R-A22U-07
d9ea5bde-aa1a-4210-976f-b2f67c6d0191,TCGA-A8-A07C-01A-11R-A034-07
2605cda7-8a84-4631-953e-d0f77b32306e,TCGA-OL-A5D7-01A-11D-A27O-01
c530de51-6a58-4ee1-853a-df09ffa02dbb,TCGA-OL-A66L-01A-12D-A31T-01
699e47b8-5396-43eb-927d-8d05b0e79644,TCGA-BH-A203-11A-42R-A169-07
d144a154-2dcb-484f-b50d-1b65ab9eb19e,TCGA-E9-A2JT-01A-22R-A18M-07
072cae2e-f4c1-4a3f-85e1-6f7e35a65108,TCGA-A8-A099-01A-11R-A00Z-07
7d79e7b5-2c7b-4716-a8c8-b593c6251c6c,TCGA-A8-A099-10A-01D-A012-01
469c052c-d2c8-4626-af1c-7276653168fe,TCGA-E2-A576-01A-11R-A31O-07
b3b9ae66-e8d1-4a32-a2a9-46931b753527,TCGA-D8-A27M-01A-11R-A16F-07
28378000-860d-450c-816d-fab7ff3a63db,TCGA-LL-A5YM-10A-01D-A28D-01
0f0b1a31-1f88-40e0-bd25-320046de4970,TCGA-AO-A0J6-01A-11R-A034-07
7a975bf6-e36e-438a-bc34-e39d079f92e8,TCGA-E2-A1L8-01A-11D-A897-36
871d28f4-09d5-4f16-8c29-4aa7d247f3e3,TCGA-A2-A1G4-01A-11R-A13Q-07
a701ab46-0745-4f23-8723-df5846e8806f,TCGA-A2-A04T-01A-21R-A034-07
5a90f089-d408-4283-bdae-cc25b56383cc,TCGA-OL-A66N-01A-12D-A31T-01
508c1558-b3ed-403d-8934-cd299a078988,TCGA-AO-A12B-01A-11D-A744-36
fd5f6e12-d364-4cc9-ad15-92e9fea7c2c4,TCGA-AO-A0J6-10A-01D-A892-36
04024f75-7405-4ccc-8976-91d0a3035b3a,TCGA-E2-A14W-01A-11R-A12D-07
055f6138-ea7a-468d-90c2-87a473486867,TCGA-A2-A0SU-01A-11R-A084-07
0c50f47b-dd82-4987-9370-4d5370175faa,TCGA-E9-A1NI-01A-11D-A897-36
db67303b-5181-4f3d-897b-8f67fd159f36,TCGA-A2-A0YG-01A-21D-A19H-09
3d83c5e1-f84d-4cd9-829e-6d3fd3940479,TCGA-OL-A66L-10A-01D-A89E-36
391f74b6-7bf1-4110-bdb8-2167955b4eb3,TCGA-AO-A0JF-10A-01D-A892-36
8388c56f-5150-4ea5-8476-9b5826af4eb3,TCGA-C8-A133-01A-51D-A76G-36
b1738a1c-4646-4c5b-928e-93311d793be1,TCGA-E9-A22B-01A-11D-A899-36
c5889e0c-8e9b-4469-8433-5704dfee61b9,TCGA-PL-A8LX-10A-01D-A41E-01
4b2d8e93-b329-4d9d-8e66-5dcbeaa074ac,TCGA-B6-A0I2-10B-01D-A892-36
d6fcdae6-d75c-41ae-ae7c-d5614b4f50ed,TCGA-BH-A0E2-01A-11D-A059-01
77cdf045-d52d-4cc1-b2f1-e2b0d106af0f,TCGA-AQ-A1H3-01A-31R-A13Q-07
b9be7691-4a22-45c4-8285-ee0239ff47fd,TCGA-LL-A5YO-01A-21D-A28A-01
206333ba-c755-4cb5-8613-a7fa965cee02,TCGA-A8-A0A6-01A-12D-A059-01
13071275-b3e1-4843-974f-333cc050748a,TCGA-A2-A0D0-01A-11D-A128-09
d698fa17-0ce7-4386-ae52-6b7f7caaec30,TCGA-A7-A4SD-10A-01D-A89D-36
434df960-a068-47d2-8917-67907f63fb2b,TCGA-A2-A0CT-01A-31D-A890-36
c23406a7-591e-4a79-9dd9-a870b07aec9f,TCGA-AO-A0JE-10A-01D-A059-01
65612119-dfb2-4eac-b5e5-fba3935f6a69,TCGA-C8-A12Z-01A-11D-A111-01
11bb5af8-1226-4312-801e-f3714b0aa4c0,TCGA-AR-A0TV-01A-21D-A087-01
610426de-3581-43ea-a5a8-421b2b5f5ae0,TCGA-A8-A09G-01A-21D-A88Z-36
41deba83-f02b-4780-8800-db53412b1177,TCGA-D8-A1J8-01A-11D-A897-36
80563e43-422f-458b-a543-6b1dad9171e5,TCGA-AN-A041-01A-11R-A034-07
0ccb22a4-ee25-4ced-be2e-45a61f63f257,TCGA-AN-A041-01A-02D-A89H-36
8e892699-8f10-4392-bb15-9cd0cab082ea,TCGA-AC-A3W6-01A-12D-A227-01
23bfbb14-7911-48e6-9408-74a21316e211,TCGA-AN-A0FK-01A-11D-A891-36
f88ba6a1-27bf-43fa-a2c7-05db1eb9e8ea,TCGA-AR-A1AO-01A-11R-A12P-07
aedc6c34-7491-4f65-b15c-2d53a83eaf5d,TCGA-E9-A1N9-10A-01D-A14F-01
b6307e14-b457-4825-8e4d-b7c544e2ea4f,TCGA-AQ-A04J-01A-02D-A036-01
b07917bc-9a91-4ffb-9714-b53d47c65285,TCGA-E2-A2P6-10B-01D-A89B-36
2ea0b718-c634-4692-9cf0-4f118adfafbd,TCGA-E9-A2JS-01A-11R-A180-07
e8e6ea8d-5790-41ae-abe0-4aa4cac76f46,TCGA-LD-A7W6-01A-81D-A89E-36
5bc2bbfc-2e11-46c8-ac0f-94b846ad920f,TCGA-AR-A254-01A-21D-A166-01
15b1ec70-d040-4256-ab35-00f6f8bc0493,TCGA-OL-A5RU-01A-11D-A89D-36
3b2e9ac4-caa6-481d-843f-13b48d2b5390,TCGA-AN-A04D-01A-21D-A89H-36
f11c5295-697a-46f7-91fe-b760dc9f1029,TCGA-BH-A0BC-11A-22R-A089-07
c1ac2f8b-9ff2-47b9-a685-6cf10a7a925f,TCGA-BH-A0E1-01A-11R-A056-07
89f2e12c-113f-4f88-93f7-99810961a71c,TCGA-A2-A1FZ-01A-51D-A14F-01
3e0c80d6-5091-454c-ad27-eb513cf6f45d,TCGA-GI-A2C9-01A-11R-A21T-07
8e063797-856c-491a-b702-1a37ebf6b6a8,TCGA-E9-A1NG-01A-21R-A14M-07
5e324688-60ae-42ca-9b0a-87f3c6a347c4,TCGA-A2-A0T0-10A-01D-A087-01
520ef4e6-187d-41d2-bb9d-c388aa5a14ff,TCGA-A2-A04W-10A-01D-A113-01
e3569a42-412b-405d-a1ca-5c89b1ea36d0,TCGA-AN-A0XS-01A-22R-A109-07
9741d5d2-6461-480e-ab47-01679ea257c3,TCGA-EW-A1J6-01A-11D-A13J-01
885098b3-2e01-4039-ad15-f3dda5c29dc6,TCGA-C8-A274-01A-11R-A16F-07
5cce30f3-99ae-4959-987a-0d280dc2ec44,TCGA-AR-A24Q-01A-12R-A169-07
d5586fdb-d796-4176-84e3-11a72124b41f,TCGA-D8-A1Y2-01A-11R-A157-07
b01d7dfd-b577-48b8-8bf2-3c74bb617601,TCGA-BH-A0B5-11A-23R-A12P-07
eff9c23b-fc85-403c-8e88-86b4def8ced1,TCGA-AC-A4ZE-01A-11R-A41B-07
f2842246-b121-48f0-a8c5-474a8fb47036,TCGA-B6-A0IK-01A-12R-A056-07
acfa0ea5-3345-4734-9917-d3acc10d1a15,TCGA-BH-A18L-11A-42R-A12D-07
e64c5a32-13c4-495e-ab4c-b5000332c09d,TCGA-OL-A66K-01A-11R-A29R-07
222b562a-3ef7-4e69-a60d-54aac5104102,TCGA-A1-A0SP-01A-11R-A084-07
845def46-3502-40a8-aff1-8d021906cee5,TCGA-EW-A424-01A-11R-A24H-07
ac70b1a2-ff7d-49db-a962-4c07479d50b6,TCGA-E9-A1N4-01A-11R-A14M-07
3293a2fa-d57c-448e-a336-a92def5dd92a,TCGA-A7-A0DA-01A-31R-A115-07
98dc2008-d132-4a88-b428-45b0f715b296,TCGA-LL-A9Q3-01A-11R-A41B-07
269215ae-9040-4ac6-9d3d-017c0cbb2811,TCGA-A2-A1G1-01A-21R-A13Q-07
a39defa6-87ec-4855-ab78-44f6b46152e1,TCGA-D8-A1XF-01A-11R-A14D-07
010e405c-b91d-4046-898e-105d5830d9a9,TCGA-E2-A15T-01A-11R-A115-07
d9b6b523-00de-4638-a3f3-8de841fb7183,TCGA-BH-A1FB-01A-11R-A13Q-07
2040d4e4-0ecb-4081-9478-9d2707833a1b,TCGA-C8-A1HK-01A-21R-A13Q-07
2abc5233-1389-4efb-ba21-de05251ab25a,TCGA-AR-A24S-01A-11R-A169-07
152c8e57-1f2f-464c-ad13-de0f4d81dbff,TCGA-AO-A12C-01A-11R-A10J-07
91e43fc0-1bd1-41e3-a828-43ec6620feb6,TCGA-AR-A0U2-01A-11R-A109-07
783b4e4f-d65d-4025-a7ce-99a7e86255e9,TCGA-E2-A1IJ-01A-11R-A144-07
59915f69-8e37-44a8-a8f6-feb9e06b6703,TCGA-A8-A081-01A-11R-A00Z-07
4c9005a5-2cca-4cc3-9a6d-09eb76d780ab,TCGA-D8-A1JA-01A-11R-A13Q-07
d2b6c967-b505-4f52-a4f7-91b6e8acbd1f,TCGA-A7-A13G-01B-04R-A22O-07
235a9719-23a6-48b5-bbb1-248dbec23a35,TCGA-B6-A1KN-01A-11R-A13Q-07
383b947b-6824-4c75-b4f3-ccfa933d3d33,TCGA-A2-A4S0-01A-21R-A266-07
4e261db3-6727-49bc-8a2e-77a7a30b4fa7,TCGA-AC-A3QP-01A-11R-A22U-07
7be570ba-7f69-431e-88c2-614e92bc88ae,TCGA-AR-A24X-01A-11R-A169-07
739fe30a-4fae-4f4d-a360-3ab300a4848a,TCGA-BH-A0DV-11A-22R-A12P-07
e5016a2d-c839-4962-aa12-16b6c0e1328b,TCGA-B6-A0IO-01A-11R-A034-07
1b8f82d6-5507-424f-b8fe-944f376cb8d4,TCGA-EW-A1P1-10A-01D-A14F-01
55017c47-82a5-463c-9fea-11e4c2082257,TCGA-AR-A0TR-10A-01D-A893-36
e92a1e41-bc5f-4f17-beb9-38f22e371baf,TCGA-A2-A0CX-10A-01D-A723-36
456bc30b-59f8-4427-b798-5b113ca635a0,TCGA-BH-A18J-11A-31R-A12D-07
57044315-cc7f-4677-90fa-2e959740bd9c,TCGA-EW-A1OV-01A-11R-A144-07
7aafad80-f5e0-4dd2-95aa-274d77807dad,TCGA-E2-A1BC-01A-11D-A12N-01
4e59b2f2-b4b6-40e8-9821-9c30ed955028,TCGA-A2-A04U-01A-11D-A111-01
3ae2129c-3a73-4d1c-b044-3ee5367709f2,TCGA-AR-A0TP-01A-11D-A087-01
52151eca-7819-496e-bf31-4875b68d429d,TCGA-AC-A2FM-11B-32R-A19W-07
09bebf3c-556c-4ac2-99b7-0f6ee8a4638f,TCGA-D8-A1X5-01A-11D-A14F-01
af71892d-8d55-493b-b775-feb672508829,TCGA-GM-A5PX-10A-01D-A28D-01
8fac3537-b2e1-457f-8d37-1b9fc67d8709,TCGA-A7-A4SC-01A-12D-A25N-01
a629c407-5141-454c-bb69-ba7e58d1febc,TCGA-BH-A0DK-01A-21R-A056-07
b4aed8c0-cb7a-4bcd-a517-4d185cad183e,TCGA-AN-A0FN-01A-11D-A036-01
972cbc25-1754-4661-969b-1dad78783a69,TCGA-AR-A0TX-10A-01D-A087-01
1341b934-ead3-4c4a-bd84-09084895fa83,TCGA-AN-A0XN-01A-21R-A109-07
c421a2da-69d9-4964-973c-e21519b359f7,TCGA-A8-A07B-10A-01D-A012-01
541739f5-cc87-49ae-bd1d-2a10032cd4d1,TCGA-AR-A0TP-10A-01D-A087-01
50ead154-2db5-49ba-a98e-496054f99d21,TCGA-A8-A07C-01A-11D-A89H-36
12b43c7e-7b19-4d08-bcca-acebf769bc41,TCGA-EW-A1PB-10A-01D-A898-36
4732162b-b36a-402b-ad3a-80d77a07a2d0,TCGA-E9-A1ND-01A-11D-A141-01
0bd7af80-dd32-4586-9b9e-fe73a34668d3,TCGA-BH-A0DK-10A-01D-A891-36
538c441f-92b0-46ef-9a42-a71040d60129,TCGA-A2-A0CM-10A-01D-A890-36
9e4b6ad6-99f7-4244-8f1b-20b7b36c457f,TCGA-E2-A107-01A-11R-A10J-07
14979d31-e8b1-4948-beea-f913dfefa200,TCGA-A2-A3XS-01A-11R-A22U-07
40b00a15-1608-4a11-a4cb-7e7595400a52,TCGA-BH-A18M-11A-33D-A12A-01
045a7c9c-436f-4bd6-b91c-9923b1d0bc39,TCGA-BH-A0EB-10A-01D-A037-01
792bfd99-92b6-43d1-a281-cc2ef3103d30,TCGA-AR-A1AM-10A-01D-A229-01
7ebd8def-6dc5-4326-8244-b92432ed36d0,TCGA-AC-A3OD-01B-06D-A22Q-01
d0654d2d-37ef-4d93-996e-c68cfedea376,TCGA-EW-A1P1-01A-31R-A14D-07
4ae44da4-7eae-43ab-97bc-8b18cf9131f3,TCGA-E9-A2JT-10A-01D-A18N-01
42970366-1b0d-426d-be26-3a3cac5d8d96,TCGA-EW-A2FV-01A-11D-A89B-36
9ba7b1e0-6ceb-46c7-9e0b-12539f5e006d,TCGA-A8-A090-01A-11D-A88Z-36
78f08817-2c33-4754-a0d7-492538257085,TCGA-A8-A08X-01A-21D-A88Z-36
bafd14fb-284f-42c1-9645-3ccbd1af255e,TCGA-E2-A15F-01A-11D-A895-36
32f65c30-44e3-4c9e-a05e-f30e6b750fab,TCGA-E2-A1LG-01A-21D-A14J-01
4437a972-2dcb-4c63-afd0-4ed0af5bcba8,TCGA-A7-A6VY-01A-12D-A33D-01
e03155f8-dfd2-4aa2-8d98-25ee5be2cc75,TCGA-OL-A66J-10A-01D-A29M-01
cb9df948-cf07-4a8e-8e3b-8e0daa3b5fbd,TCGA-BH-A0DG-11A-43D-A12N-01
594a69c3-3a88-4322-b1a4-40c3ab8bba3f,TCGA-C8-A12N-01A-11D-A111-01
fa7e5e09-2e95-4db9-8d26-78d6653b12bc,TCGA-A8-A094-01A-11D-A011-01
e1127814-7109-4938-8da6-95a98a75f1dd,TCGA-E9-A295-01A-11D-A16C-01
2647301a-d52c-4cf1-9734-dc27ed659ea8,TCGA-AO-A0JJ-10A-01D-A059-01
d3480f1c-a301-4799-9d11-afdf81a8bef7,TCGA-AC-A3W5-01A-11D-A227-01
de6f1503-33d7-4f86-b835-bdffba7ea4e3,TCGA-BH-A0BC-01A-22R-A084-07
a0a5323c-a4f5-416a-9728-ba9caac34f18,TCGA-D8-A1XQ-10A-01D-A14J-01
fb8f8345-e4b8-4601-8ddb-5cc4119be13b,TCGA-AR-A2LQ-10A-01D-A18N-01
a9b2ff1a-3b37-4388-a1e6-826e2edea49b,TCGA-AC-A3TN-01A-11R-A22K-07
eb914a22-6e3f-4296-89d4-a960902fba2b,TCGA-AQ-A04J-01A-02R-A034-07
66a9bb0d-7de0-4289-8fd4-12d3d325779e,TCGA-S3-AA17-01A-11D-A89F-36
c6b484ed-9590-436a-b54a-d09878f743d2,TCGA-E9-A1RH-01A-41D-A892-36
90e074a0-ca6d-4031-aa26-f79e5c662ba7,TCGA-BH-A0HO-01A-11R-A034-07
a371910d-64df-4362-9c78-943e6cd6ac36,TCGA-S3-AA17-01A-11D-A41E-01
86f56568-2af7-44e0-9afb-b6395cf37082,TCGA-S3-AA17-10A-01D-A41E-01
a4589532-53e0-4025-b8d3-e11e79e1fc9c,TCGA-AN-A0FV-01A-11R-A00Z-07
ec7b77d4-41a2-4892-be79-23cb24f986d3,TCGA-D8-A1XQ-01A-11R-A14M-07
6c896ee8-dbd6-4a2d-b686-dbecb0e020e1,TCGA-A8-A09D-01A-11D-A011-01
c2022140-fd2f-45ec-9985-d0fb932676f4,TCGA-E2-A573-10A-01D-A89D-36
44a2ced0-bda4-4785-8bd2-bcc7d98353bf,TCGA-LD-A7W6-01A-81D-A350-01
dad62146-c9ba-426b-8bc0-32271cf303f6,TCGA-BH-A0HY-10A-02D-A059-01
a0af0264-4c15-4053-83d7-8d26accee47a,TCGA-EW-A1PF-01A-11D-A898-36
67bdcfa5-7b8e-42c2-8fbf-cb43b7a8a09b,TCGA-EW-A1OX-10A-01D-A141-01
c210bf1c-6964-4951-a6e1-91c10022bf7e,TCGA-A2-A0CP-10A-01D-A037-01
514215f0-6cfb-48b9-87d2-e7201bece4d9,TCGA-C8-A1HM-10A-01D-A134-01
71cb41d3-dbb9-4864-902c-2abfd6c0bf56,TCGA-AR-A2LQ-01A-22D-A18N-01
e5707013-1ebc-407c-801e-d137dcb0dc31,TCGA-D8-A4Z1-01A-21D-A25N-01
76d94448-4fd0-4476-af15-3c845d70851d,TCGA-E9-A249-01A-11R-A169-07
1af79ae6-8b40-40ae-8f68-195d8367ac38,TCGA-OL-A66P-01A-11R-A31O-07
1fdc32b4-47b1-4a53-a849-36ca5e3d9914,TCGA-BH-A0HO-10A-01D-A892-36
c772e6aa-c723-4e6b-85c7-0536c799c44e,TCGA-AR-A1AW-10A-01D-A12N-01
d4cd6541-39ef-441c-ab92-cedd0730801a,TCGA-GI-A2C9-11A-22D-A21P-01
06598222-e18b-45b1-9e4b-407aa120442c,TCGA-D8-A1JK-01A-11R-A13Q-07
94468afc-faea-4091-af0f-d2df8aec37da,TCGA-A2-A04W-01A-31R-A115-07
2a33b765-e128-405c-b566-0a29f8c7e9fd,TCGA-AR-A24N-01A-11D-A899-36
8f1fa5b0-7b8b-41ae-9ba4-9bce8776e5a8,TCGA-A2-A1FX-01A-11R-A13Q-07
1ab2be1b-4a61-480e-aa1b-eafab958f1f7,TCGA-BH-A0BW-01A-11R-A115-07
0d11c50a-8648-48ea-a107-e138a1d3e086,TCGA-BH-A1F8-11B-21R-A13Q-07
ed76d903-de08-4060-ab15-b4add3c551f0,TCGA-AN-A046-01A-21R-A034-07
bd86e2d9-6098-4f78-9e9b-f2f95367c739,TCGA-AC-A2BK-01A-11R-A21T-07
7002e8cb-0d64-4d4b-a483-bf6dec3c2abb,TCGA-AC-A2QH-01B-04R-A22O-07
da2cff7a-9b9d-4ae8-aa49-d717a77906e1,TCGA-A2-A0CO-01A-13R-A22K-07
1c386dc6-8279-4156-bd7c-47e2f8af27bf,TCGA-A2-A0ET-01A-31R-A034-07
f94b47fb-764c-456f-946d-907a2fc154db,TCGA-A2-A0YT-01A-11R-A109-07
08b0fe4c-ee3c-4510-b75a-6d240cb038cc,TCGA-B6-A0RT-01A-21R-A084-07
90cb5f76-ec86-4532-8352-e6622ef24980,TCGA-W8-A86G-01A-21R-A36F-07
8e475a5c-0a90-4c31-a472-b1ae0946633d,TCGA-AR-A1AL-01A-21R-A12P-07
fc1ea7f7-814a-43c5-a841-fb0c11734603,TCGA-GM-A3XG-01A-31R-A24H-07
4cafa8be-69f1-4c1a-87fb-c71df6de6a74,TCGA-AO-A12A-01A-21R-A115-07
61647238-a8c4-4156-af15-c32947983cfd,TCGA-A8-A07I-01A-11R-A00Z-07
